|     |   Total_cache_access |   Cache_reads |   Cache_writes |   Total_cache_miss |   Read_misses |   Write_misses |   Total_miss_rate |   Read_miss_rate |   Write_miss_rate |   Lines_evicted |   Leakage_cost (mW) |   Write_cost (nJ) |   Read_cost (nJ) |   Cache_size (Kib) |   Block_size (bytes) |   Assoc |   Cycle_time (ns) |
|  23 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |            2.46357  |        0.00340769 |       0.0049053  |                 16 |                    1 |       1 |         0.171295  |
|  95 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |            2.50304  |        0.00477012 |       0.00505492 |                 16 |                    1 |       2 |         0.172889  |
|  37 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |            2.57398  |        0.00755529 |       0.0052752  |                 16 |                    1 |       4 |         0.174921  |
| 126 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |            2.71099  |        0.0132262  |       0.00564034 |                 16 |                    1 |       8 |         0.176579  |
| 117 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |            3.08319  |        0.0244783  |       0.00660876 |                 16 |                    1 |      16 |         0.198345  |
| 160 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |            4.56467  |        0.0038094  |       0.00752775 |                 32 |                    1 |       1 |         0.245104  |
|  51 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |            4.64533  |        0.0045357  |       0.00770596 |                 32 |                    1 |       2 |         0.245104  |
| 155 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |            4.77844  |        0.00594723 |       0.00794497 |                 32 |                    1 |       4 |         0.245104  |
| 151 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |            5.07105  |        0.00883756 |       0.00836035 |                 32 |                    1 |       8 |         0.245104  |
|  18 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |            5.97894  |        0.0147911  |       0.00917526 |                 32 |                    1 |      16 |         0.245104  |
| 128 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |            8.98103  |        0.00578455 |       0.011562   |                 64 |                    1 |       1 |         0.345502  |
| 108 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |            9.44024  |        0.00663396 |       0.00808471 |                 64 |                    1 |       2 |         0.269384  |
| 107 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |            9.70512  |        0.00801381 |       0.00832202 |                 64 |                    1 |       4 |         0.269384  |
| 102 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |           10.2857   |        0.0108169  |       0.00876832 |                 64 |                    1 |       8 |         0.269384  |
| 137 |               163404 |        131004 |          32400 |               1536 |          1536 |              0 |          0.0094   |         0.0094   |          0        |               0 |           12.2651   |        0.0265777  |       0.00922345 |                 64 |                    1 |      16 |         0.267742  |
|  29 |               163404 |        131004 |          32400 |               1856 |          1240 |            616 |          0.011358 |         0.007589 |          0.00377  |             578 |            0.35748  |        0.00113625 |       0.00125344 |                  4 |                    8 |       1 |         0.100959  |
|  22 |               163404 |        131004 |          32400 |               1856 |          1240 |            616 |          0.011358 |         0.007589 |          0.00377  |             578 |            0.379481 |        0.00172488 |       0.00105965 |                  4 |                    8 |       2 |         0.0990866 |
| 101 |               163404 |        131004 |          32400 |               2132 |          1362 |            770 |          0.013047 |         0.008335 |          0.004712 |             751 |            0.337694 |        0.00105559 |       0.00122224 |                  4 |                   16 |       1 |         0.100959  |
| 162 |               163404 |        131004 |          32400 |               2132 |          1362 |            770 |          0.013047 |         0.008335 |          0.004712 |             751 |            0.345793 |        0.00129862 |       0.00124939 |                  4 |                   16 |       2 |         0.100959  |
|  87 |               163404 |        131004 |          32400 |               2315 |          1571 |            744 |          0.014167 |         0.009614 |          0.004553 |             738 |            0.405981 |        0.00180993 |       0.00115368 |                  4 |                    8 |       4 |         0.0990866 |
| 118 |               163404 |        131004 |          32400 |               2515 |          1727 |            788 |          0.015391 |         0.010569 |          0.004822 |             711 |            0.396899 |        0.00132088 |       0.00133915 |                  4 |                    4 |       1 |         0.100959  |
|  99 |               163404 |        131004 |          32400 |               2515 |          1727 |            788 |          0.015391 |         0.010569 |          0.004822 |             711 |            0.417805 |        0.00178965 |       0.00118842 |                  4 |                    4 |       2 |         0.0990866 |
| 138 |               163404 |        131004 |          32400 |               2579 |          1853 |            726 |          0.015783 |         0.01134  |          0.004443 |             726 |            0.503263 |        0.00195078 |       0.00181478 |                  4 |                    8 |       8 |         0.100959  |
|  43 |               163404 |        131004 |          32400 |               2589 |          1857 |            732 |          0.015844 |         0.011364 |          0.00448  |             732 |            0.54974  |        0.0026579  |       0.0018839  |                  4 |                    4 |       8 |         0.100959  |
|  54 |               163404 |        131004 |          32400 |               2661 |          1849 |            812 |          0.016285 |         0.011316 |          0.004969 |             799 |            0.447412 |        0.00250817 |       0.00129832 |                  4 |                    4 |       4 |         0.0990866 |
|  77 |               163404 |        131004 |          32400 |               3179 |          2093 |           1086 |          0.019455 |         0.012809 |          0.006646 |            1083 |            0.371394 |        0.00136658 |       0.00134117 |                  4 |                   16 |       4 |         0.100959  |
|  40 |               163404 |        131004 |          32400 |               3482 |          2170 |           1312 |          0.021309 |         0.01328  |          0.008029 |            1303 |            0.334786 |        0.00112729 |       0.00123385 |                  4 |                   32 |       2 |         0.100959  |
|  46 |               163404 |        131004 |          32400 |               3875 |          2777 |           1098 |          0.023714 |         0.016995 |          0.00672  |            1098 |            0.642542 |        0.00409547 |       0.00204545 |                  4 |                    2 |       8 |         0.100959  |
| 100 |               163404 |        131004 |          32400 |               4299 |          3037 |           1262 |          0.026309 |         0.018586 |          0.007723 |            1235 |            0.549938 |        0.00267546 |       0.00157006 |                  4 |                    2 |       4 |         0.0990866 |
| 129 |               163404 |        131004 |          32400 |               4402 |          3076 |           1326 |          0.026939 |         0.018825 |          0.008115 |            1171 |            0.490562 |        0.00139711 |       0.0015507  |                  4 |                    2 |       1 |         0.100959  |
| 115 |               163404 |        131004 |          32400 |               4402 |          3076 |           1326 |          0.026939 |         0.018825 |          0.008115 |            1171 |            0.514499 |        0.00186409 |       0.00140742 |                  4 |                    2 |       2 |         0.0990866 |
|  58 |               163404 |        131004 |          32400 |               4555 |          3583 |            972 |          0.027876 |         0.021927 |          0.005948 |             972 |            0.94989  |        0.00340489 |       0.00309112 |                  4 |                    4 |      16 |         0.16565   |
|  70 |               163404 |        131004 |          32400 |               5621 |          3593 |           2028 |          0.034399 |         0.021988 |          0.012411 |            2027 |            0.359923 |        0.001187   |       0.0013248  |                  4 |                   32 |       4 |         0.100959  |
| 134 |               163404 |        131004 |          32400 |               6359 |          4995 |           1364 |          0.038916 |         0.030568 |          0.008347 |            1322 |            0.827982 |        0.00692557 |       0.0023235  |                  4 |                    1 |       8 |         0.101646  |
| 105 |               163404 |        131004 |          32400 |               6589 |          5371 |           1218 |          0.040323 |         0.032869 |          0.007454 |            1218 |            1.04103  |        0.00485389 |       0.00323442 |                  4 |                    2 |      16 |         0.16565   |
|  76 |               163404 |        131004 |          32400 |               7079 |          5627 |           1452 |          0.043322 |         0.034436 |          0.008886 |            1331 |            0.731357 |        0.00405478 |       0.00184152 |                  4 |                    1 |       4 |         0.102452  |
|  31 |               163404 |        131004 |          32400 |               7535 |          6035 |           1500 |          0.046113 |         0.036933 |          0.00918  |            1231 |            0.672595 |        0.00178343 |       0.00156749 |                  4 |                    1 |       1 |         0.101002  |
|  12 |               163404 |        131004 |          32400 |               7535 |          6035 |           1500 |          0.046113 |         0.036933 |          0.00918  |            1231 |            0.689881 |        0.00252627 |       0.00166899 |                  4 |                    1 |       2 |         0.101617  |
|  59 |               163404 |        131004 |          32400 |              11163 |          9739 |           1424 |          0.068315 |         0.059601 |          0.008715 |            1404 |            1.22315  |        0.0077752  |       0.00354434 |                  4 |                    1 |      16 |         0.16565   |
