|     |   Total_cache_access |   Cache_reads |   Cache_writes |   Total_cache_miss |   Read_misses |   Write_misses |   Total_miss_rate |   Read_miss_rate |   Write_miss_rate |   Lines_evicted |   Leakage_cost (mW) |   Write_cost (nJ) |   Read_cost (nJ) |   Cache_size (Kib) |   Block_size (bytes) |   Assoc |   Cycle_time (ns) |
|  52 |                37452 |         30396 |           7056 |                192 |           192 |              0 |          0.005127 |         0.005127 |                 0 |               0 |            3.59175  |        0.00782808 |       0.00756009 |                 32 |                    2 |       4 |         0.245104  |
| 157 |                37452 |         30396 |           7056 |                192 |           192 |              0 |          0.005127 |         0.005127 |                 0 |               0 |            3.73597  |        0.013392   |       0.00792936 |                 32 |                    2 |       8 |         0.245104  |
| 114 |                37452 |         30396 |           7056 |                192 |           192 |              0 |          0.005127 |         0.005127 |                 0 |               0 |            4.16775  |        0.0244507  |       0.00847036 |                 32 |                    2 |      16 |         0.245104  |
|  11 |                37452 |         30396 |           7056 |                192 |           192 |              0 |          0.005127 |         0.005127 |                 0 |               0 |            6.76967  |        0.00449887 |       0.00818244 |                 64 |                    2 |       1 |         0.245104  |
| 148 |                37452 |         30396 |           7056 |                192 |           192 |              0 |          0.005127 |         0.005127 |                 0 |               0 |            6.84903  |        0.00518068 |       0.00834443 |                 64 |                    2 |       2 |         0.245104  |
|  68 |                37452 |         30396 |           7056 |                192 |           192 |              0 |          0.005127 |         0.005127 |                 0 |               0 |            6.97991  |        0.006545   |       0.00856401 |                 64 |                    2 |       4 |         0.245104  |
|  20 |                37452 |         30396 |           7056 |                192 |           192 |              0 |          0.005127 |         0.005127 |                 0 |               0 |            7.27237  |        0.00934465 |       0.00896182 |                 64 |                    2 |       8 |         0.245104  |
| 130 |                37452 |         30396 |           7056 |                192 |           192 |              0 |          0.005127 |         0.005127 |                 0 |               0 |            8.17846  |        0.015117   |       0.00974061 |                 64 |                    2 |      16 |         0.245104  |
|  31 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            0.672595 |        0.00178343 |       0.00156749 |                  4 |                    1 |       1 |         0.101002  |
|  12 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            0.689881 |        0.00252627 |       0.00166899 |                  4 |                    1 |       2 |         0.101617  |
|  76 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            0.731357 |        0.00405478 |       0.00184152 |                  4 |                    1 |       4 |         0.102452  |
| 134 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            0.827982 |        0.00692557 |       0.0023235  |                  4 |                    1 |       8 |         0.101646  |
|  59 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            1.22315  |        0.0077752  |       0.00354434 |                  4 |                    1 |      16 |         0.16565   |
| 123 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            1.26052  |        0.00212453 |       0.00290773 |                  8 |                    1 |       1 |         0.126284  |
| 131 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            1.31115  |        0.00327959 |       0.00285125 |                  8 |                    1 |       2 |         0.145337  |
|  42 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            1.35888  |        0.00474916 |       0.00303652 |                  8 |                    1 |       4 |         0.145337  |
|  91 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            1.46188  |        0.00737074 |       0.00357227 |                  8 |                    1 |       8 |         0.132039  |
| 145 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            1.84644  |        0.0133976  |       0.00455713 |                  8 |                    1 |      16 |         0.176461  |
|  23 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            2.46357  |        0.00340769 |       0.0049053  |                 16 |                    1 |       1 |         0.171295  |
|  95 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            2.50304  |        0.00477012 |       0.00505492 |                 16 |                    1 |       2 |         0.172889  |
|  37 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            2.57398  |        0.00755529 |       0.0052752  |                 16 |                    1 |       4 |         0.174921  |
| 126 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            2.71099  |        0.0132262  |       0.00564034 |                 16 |                    1 |       8 |         0.176579  |
| 117 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            3.08319  |        0.0244783  |       0.00660876 |                 16 |                    1 |      16 |         0.198345  |
| 160 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            4.56467  |        0.0038094  |       0.00752775 |                 32 |                    1 |       1 |         0.245104  |
|  51 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            4.64533  |        0.0045357  |       0.00770596 |                 32 |                    1 |       2 |         0.245104  |
| 155 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            4.77844  |        0.00594723 |       0.00794497 |                 32 |                    1 |       4 |         0.245104  |
| 151 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            5.07105  |        0.00883756 |       0.00836035 |                 32 |                    1 |       8 |         0.245104  |
|  18 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            5.97894  |        0.0147911  |       0.00917526 |                 32 |                    1 |      16 |         0.245104  |
| 128 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            8.98103  |        0.00578455 |       0.011562   |                 64 |                    1 |       1 |         0.345502  |
| 108 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            9.44024  |        0.00663396 |       0.00808471 |                 64 |                    1 |       2 |         0.269384  |
| 107 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |            9.70512  |        0.00801381 |       0.00832202 |                 64 |                    1 |       4 |         0.269384  |
| 102 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |           10.2857   |        0.0108169  |       0.00876832 |                 64 |                    1 |       8 |         0.269384  |
| 137 |                37452 |         30396 |           7056 |                384 |           384 |              0 |          0.010253 |         0.010253 |                 0 |               0 |           12.2651   |        0.0265777  |       0.00922345 |                 64 |                    1 |      16 |         0.267742  |
