|     |   Total_cache_access |   Cache_reads |   Cache_writes |   Total_cache_miss |   Read_misses |   Write_misses |   Total_miss_rate |   Read_miss_rate |   Write_miss_rate |   Lines_evicted |   Leakage_cost (mW) |   Write_cost (nJ) |   Read_cost (nJ) |   Cache_size (Kib) |   Block_size (bytes) |   Assoc |   Cycle_time (ns) |
|  15 |               167827 |        167827 |              0 |               2212 |          2212 |              0 |          0.01318  |         0.01318  |                 0 |               0 |            1.4922   |        0.00776485 |       0.00399881 |                  8 |                    2 |      16 |         0.176461  |
|  45 |               167827 |        167827 |              0 |               2232 |          2232 |              0 |          0.013299 |         0.013299 |                 0 |               0 |            1.12015  |        0.00708093 |       0.00277163 |                  8 |                    2 |       8 |         0.122769  |
| 129 |               167827 |        167827 |              0 |               2858 |          2858 |              0 |          0.017029 |         0.017029 |                 0 |               0 |            0.490562 |        0.00139711 |       0.0015507  |                  4 |                    2 |       1 |         0.100959  |
|  23 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |            2.46357  |        0.00340769 |       0.0049053  |                 16 |                    1 |       1 |         0.171295  |
|  95 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |            2.50304  |        0.00477012 |       0.00505492 |                 16 |                    1 |       2 |         0.172889  |
|  37 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |            2.57398  |        0.00755529 |       0.0052752  |                 16 |                    1 |       4 |         0.174921  |
| 126 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |            2.71099  |        0.0132262  |       0.00564034 |                 16 |                    1 |       8 |         0.176579  |
| 117 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |            3.08319  |        0.0244783  |       0.00660876 |                 16 |                    1 |      16 |         0.198345  |
| 160 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |            4.56467  |        0.0038094  |       0.00752775 |                 32 |                    1 |       1 |         0.245104  |
|  51 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |            4.64533  |        0.0045357  |       0.00770596 |                 32 |                    1 |       2 |         0.245104  |
| 155 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |            4.77844  |        0.00594723 |       0.00794497 |                 32 |                    1 |       4 |         0.245104  |
| 151 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |            5.07105  |        0.00883756 |       0.00836035 |                 32 |                    1 |       8 |         0.245104  |
|  18 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |            5.97894  |        0.0147911  |       0.00917526 |                 32 |                    1 |      16 |         0.245104  |
| 128 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |            8.98103  |        0.00578455 |       0.011562   |                 64 |                    1 |       1 |         0.345502  |
| 108 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |            9.44024  |        0.00663396 |       0.00808471 |                 64 |                    1 |       2 |         0.269384  |
| 107 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |            9.70512  |        0.00801381 |       0.00832202 |                 64 |                    1 |       4 |         0.269384  |
| 102 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |           10.2857   |        0.0108169  |       0.00876832 |                 64 |                    1 |       8 |         0.269384  |
| 137 |               167827 |        167827 |              0 |               3200 |          3200 |              0 |          0.019067 |         0.019067 |                 0 |               0 |           12.2651   |        0.0265777  |       0.00922345 |                 64 |                    1 |      16 |         0.267742  |
| 105 |               167827 |        167827 |              0 |               3377 |          3377 |              0 |          0.020122 |         0.020122 |                 0 |               0 |            1.04103  |        0.00485389 |       0.00323442 |                  4 |                    2 |      16 |         0.16565   |
|  46 |               167827 |        167827 |              0 |               3606 |          3606 |              0 |          0.021486 |         0.021486 |                 0 |               0 |            0.642542 |        0.00409547 |       0.00204545 |                  4 |                    2 |       8 |         0.100959  |
| 115 |               167827 |        167827 |              0 |               3697 |          3697 |              0 |          0.022029 |         0.022029 |                 0 |               0 |            0.514499 |        0.00186409 |       0.00140742 |                  4 |                    2 |       2 |         0.0990866 |
| 123 |               167827 |        167827 |              0 |               3700 |          3700 |              0 |          0.022047 |         0.022047 |                 0 |               0 |            1.26052  |        0.00212453 |       0.00290773 |                  8 |                    1 |       1 |         0.126284  |
| 100 |               167827 |        167827 |              0 |               3753 |          3753 |              0 |          0.022362 |         0.022362 |                 0 |               0 |            0.549938 |        0.00267546 |       0.00157006 |                  4 |                    2 |       4 |         0.0990866 |
| 131 |               167827 |        167827 |              0 |               3791 |          3791 |              0 |          0.022589 |         0.022589 |                 0 |               0 |            1.31115  |        0.00327959 |       0.00285125 |                  8 |                    1 |       2 |         0.145337  |
|  42 |               167827 |        167827 |              0 |               4285 |          4285 |              0 |          0.025532 |         0.025532 |                 0 |               0 |            1.35888  |        0.00474916 |       0.00303652 |                  8 |                    1 |       4 |         0.145337  |
| 145 |               167827 |        167827 |              0 |               4347 |          4347 |              0 |          0.025902 |         0.025902 |                 0 |               0 |            1.84644  |        0.0133976  |       0.00455713 |                  8 |                    1 |      16 |         0.176461  |
|  91 |               167827 |        167827 |              0 |               4367 |          4367 |              0 |          0.026021 |         0.026021 |                 0 |               0 |            1.46188  |        0.00737074 |       0.00357227 |                  8 |                    1 |       8 |         0.132039  |
|  31 |               167827 |        167827 |              0 |               5564 |          5564 |              0 |          0.033153 |         0.033153 |                 0 |               0 |            0.672595 |        0.00178343 |       0.00156749 |                  4 |                    1 |       1 |         0.101002  |
|  59 |               167827 |        167827 |              0 |               6699 |          6699 |              0 |          0.039916 |         0.039916 |                 0 |               0 |            1.22315  |        0.0077752  |       0.00354434 |                  4 |                    1 |      16 |         0.16565   |
| 134 |               167827 |        167827 |              0 |               7011 |          7011 |              0 |          0.041775 |         0.041775 |                 0 |               0 |            0.827982 |        0.00692557 |       0.0023235  |                  4 |                    1 |       8 |         0.101646  |
|  12 |               167827 |        167827 |              0 |               7120 |          7120 |              0 |          0.042425 |         0.042425 |                 0 |               0 |            0.689881 |        0.00252627 |       0.00166899 |                  4 |                    1 |       2 |         0.101617  |
|  76 |               167827 |        167827 |              0 |               7252 |          7252 |              0 |          0.043211 |         0.043211 |                 0 |               0 |            0.731357 |        0.00405478 |       0.00184152 |                  4 |                    1 |       4 |         0.102452  |
